,times,primals,duals
0,0.083,0.0,842.83
1,0.11404408817635271,4.303356696495379,842.83
2,0.1450881763527054,15.72122783873668,842.83
3,0.1761322645290581,28.226259878190653,842.83
4,0.20717635270541082,40.73129191764461,842.83
5,0.23822044088176353,53.514164752311096,842.83
6,0.2692645290581162,67.59258729346632,842.83
7,0.30030861723446894,82.57215388118271,842.83
8,0.3313527054108216,97.75472687776445,842.83
9,0.36239679358717436,112.93729987434627,842.83
10,0.39344088176352704,128.11987287092794,842.83
11,0.4244849699398798,143.30244586750973,842.83
12,0.45552905811623245,158.48501886409156,842.83
13,0.4865731462925852,173.5696078505268,842.7716246779273
14,0.5176172344689378,187.7650950749205,842.2300577991689
15,0.5486613226452906,200.74152534815713,840.9229613444643
16,0.5797054108216433,212.24877340422086,838.8909896559119
17,0.6107494989979959,221.66902769712254,836.3093851163425
18,0.6417935871743486,230.08702639262663,834.3539934242721
19,0.6728376753507014,236.52225986761346,830.898782543536
20,0.703881763527054,242.2426838802525,829.5899743132234
21,0.7349258517034067,247.58050317283704,828.9020397548716
22,0.7659699398797595,252.50610300567692,828.3166213647953
23,0.7970140280561122,257.3000020638923,827.9579294346267
24,0.8280581162324648,261.75460029820096,827.616380892864
25,0.8591022044088176,265.92714719539026,827.0802825027121
26,0.8901462925851703,270.05205890844627,826.5687420295135
27,0.9211903807615229,274.1402991041694,826.0949839439229
28,0.9522344689378757,277.97171391630087,824.8187803772265
29,0.9832785571142284,281.30303702920867,823.969184315602
30,1.0143226452905811,284.8069254286276,822.6016377580785
31,1.0453667334669339,287.4424679062156,821.3611620760233
32,1.0764108216432866,289.6930252830905,819.7224694608788
33,1.1074549098196391,291.6732996867932,817.8394540856011
34,1.1384989979959919,293.5359893117973,815.6702283323423
35,1.1695430861723446,295.5137532368819,814.6758949645322
36,1.2005871743486973,297.5730386417782,814.13395099956
37,1.23163126252505,299.242064649359,813.462237279437
38,1.2626753507014028,300.93709583845714,813.0786760395027
39,1.2937194388777555,302.8464048572974,812.4146014539904
40,1.324763527054108,304.8513511888618,811.5045371566122
41,1.3558076152304608,306.88539095595945,810.8601460794126
42,1.3868517034068135,308.9328698421408,809.3066396902376
43,1.4178957915831663,310.99817534957197,807.4612272671694
44,1.448939879759519,313.196486643244,806.6765754484223
45,1.4799839679358717,315.47588848188974,805.3386523803621
46,1.5110280561122245,317.64664730189037,803.5357444178907
47,1.542072144288577,320.0141159741297,801.708661373033
48,1.5731162324649297,322.4136438206385,799.9006171707899
49,1.6041603206412824,324.7543803772841,797.8248803694443
50,1.6352044088176352,327.2043778645778,796.3223505160215
51,1.666248496993988,329.9021633775646,795.4128528852577
52,1.6972925851703407,332.6720461864752,794.4597986608547
53,1.7283366733466934,335.5032943570891,793.2078386078526
54,1.759380761523046,338.39569382642213,792.3195302258996
55,1.7904248496993986,341.0276855016631,791.2059222628538
56,1.8214689378757514,343.50639352315693,789.42056207215
57,1.852513026052104,346.01082192776926,788.3042024687949
58,1.8835571142284568,348.05059289748533,787.548654579845
59,1.9146012024048096,351.7329458352873,786.7272790817572
60,1.9456452905811623,353.4052285619064,785.3166958130076
61,1.9766893787575148,354.9909046442629,784.1557836678508
62,2.0077334669338676,356.7788351917591,782.9945406332298
63,2.0387775551102205,358.7245776967657,782.206537582201
64,2.069821643286573,360.75173929131887,781.4204619886291
65,2.100865731462926,362.5696535833482,780.4094144167998
66,2.1319098196392785,364.34334124392063,779.8831964136689
67,2.1629539078156315,366.0653330829813,779.4806392236367
68,2.193997995991984,367.6379603445141,778.1660159523818
69,2.225042084168337,369.3734322170223,777.032140643442
70,2.2560861723446894,371.16477626439104,774.9671833445612
71,2.2871302605210424,378.594719314347,774.090391465055
72,2.318174348697395,380.4493081096225,773.3145018517099
73,2.3492184368737474,382.1506604584068,772.4494366312614
74,2.3802625250501004,383.7151135264266,771.6749018896534
75,2.411306613226453,386.9591087074695,769.5647071371209
76,2.442350701402806,388.97250996440675,768.0347265064993
77,2.4733947895791584,391.26176461921796,767.4925464513933
78,2.5044388777555113,393.6466727845132,766.5782390034059
79,2.535482965931864,395.9691905420283,765.798312768394
80,2.5665270541082164,398.02011542450344,764.8301357433791
81,2.5975711422845693,400.17665436796995,763.9164432477398
82,2.628615230460922,402.1887259288685,762.6751522593207
83,2.659659318637275,403.97005560277074,761.5395711100315
84,2.6907034068136273,405.5198790352651,760.2091956754889
85,2.7217474949899803,407.09916260429264,758.7169831561831
86,2.7527915831663328,411.93717469961973,757.8993072202096
87,2.7838356713426853,413.6014601317633,757.5688912756156
88,2.8148797595190382,415.04257301079105,756.4869763869697
89,2.8459238476953908,417.0198459752457,754.8916518080315
90,2.8769679358717437,418.09750371501156,753.740406023735
91,2.9080120240480962,419.6776121200846,753.1762115998379
92,2.939056112224449,423.51008603572984,752.2175415029847
93,2.9701002004008017,424.69907127786274,751.2939189374854
94,3.001144288577154,425.85678685893765,750.3081768052355
95,3.032188376753507,429.99997411036816,749.196289744565
96,3.0632324649298597,431.1723840232603,748.3042159180254
97,3.0942765531062126,432.5579522635884,747.2858620307483
98,3.125320641282565,434.2833677024706,746.3719716232278
99,3.156364729458918,439.4024850782549,745.6134367264854
100,3.1874088176352706,444.1168194582528,745.0261676614176
101,3.218452905811623,446.97689550634936,744.3457326553264
102,3.249496993987976,448.6731874238428,743.6692780648086
103,3.2805410821643286,453.3517468305503,743.0573671229806
104,3.3115851703406816,457.9339924300819,742.4413017851219
105,3.342629258517034,459.5717488853246,741.4440761578378
106,3.373673346693387,461.1484784245547,740.9423381802467
