,times,primals,duals
0,0.075,0.0,690.91
1,0.08334068136272545,0.9456640918873792,690.91
2,0.0916813627254509,4.029569541587291,690.91
3,0.10002204408817636,8.590261071242823,690.91
4,0.10836272545090181,13.457884010237501,690.91
5,0.11670340681362726,18.325506949232185,690.91
6,0.1250440881763527,23.193129888226867,690.91
7,0.13338476953907816,28.060752827221545,690.91
8,0.1417254509018036,32.92837576621621,690.91
9,0.15006613226452906,37.7959987052109,690.91
10,0.1584068136272545,42.663621644205584,690.91
11,0.16674749498997996,47.53124458320027,690.91
12,0.1750881763527054,52.39886752219493,690.91
13,0.18342885771543088,57.26649046118966,690.91
14,0.1917695390781563,62.13411340018431,690.91
15,0.20011022044088178,67.00173633917898,690.91
16,0.2084509018036072,71.89285101372127,690.91
17,0.21679158316633268,76.93863711353337,690.91
18,0.2251322645290581,82.11725277336818,690.91
19,0.23347294589178358,87.4342157950157,690.91
20,0.241813627254509,92.80431388468746,690.91
21,0.2501543086172345,98.1846164591582,690.91
22,0.2584949899799599,103.5649190336289,690.91
23,0.2668356713426854,108.94522160809971,690.91
24,0.27517635270541085,114.32552418257042,690.91
25,0.2835170340681363,119.70582675704118,690.91
26,0.29185771543086175,125.08612933151193,690.91
27,0.3001983967935872,130.46643190598272,690.91
28,0.30853907815631265,135.8467344804534,690.91
29,0.3168797595190381,141.22703705492415,690.91
30,0.32522044088176355,146.60733962939506,690.91
31,0.333561122244489,151.9876422038657,690.91
32,0.34190180360721445,157.36794477833638,690.91
33,0.3502424849699399,162.7482473528072,690.91
34,0.35858316633266535,168.1285499272779,690.91
35,0.3669238476953908,173.50885250174872,690.91
36,0.37526452905811625,178.83337680589793,690.91
37,0.3836052104208417,184.1573871492634,690.91
38,0.39194589178356715,189.43866114614934,690.6214896459586
39,0.4002865731462926,194.6500484012618,690.21
40,0.40862725450901805,199.81410719168863,690.21
41,0.4169679358717435,204.82646241126062,690.0835448675128
42,0.42530861723446894,209.72786285463604,689.5024865828523
43,0.4336492985971944,214.28986061100252,686.9149186549737
44,0.44198997995991984,218.84906580927748,685.7271960587843
45,0.4503306613226453,223.27680691975635,685.1971080622784
46,0.45867134268537074,227.52056804262062,684.4815808890509
47,0.4670120240480962,231.23103194804852,682.4105864765143
48,0.4753527054108217,234.55822294048684,679.1466951185091
49,0.4836933867735471,237.5602059197115,676.1078335514451
50,0.4920340681362726,240.41849863308587,673.3369222464647
51,0.500374749498998,246.24968848794128,671.1639280384703
52,0.5087154308617234,248.5959674370619,668.2214674259583
53,0.5170561122244489,250.73827828645761,665.4664395680994
54,0.5253967935871744,252.87348191182693,664.7198660654643
55,0.5337374749498998,261.1095761478632,664.1316793587174
56,0.5420781563126252,263.2379793865564,663.7154418402023
57,0.5504188376753507,265.3218342755974,663.2107289942203
58,0.5587595190380762,267.2458943881074,662.601786308442
59,0.5671002004008016,269.1608443988525,661.8364248965768
60,0.575440881763527,271.05909056685266,661.1607815631264
61,0.5837815631262525,273.02308688888957,660.9404609218437
62,0.5921222444889779,274.9707479865954,660.91
63,0.6004629258517034,276.8651302046074,660.6496626586506
64,0.6088036072144288,278.7424271382826,660.21
65,0.6171442885771543,280.6141871212512,659.9317368069471
66,0.6254849699398798,282.44795963809634,659.5730260521043
67,0.6338256513026052,284.2883890346377,659.2811022044089
68,0.6421663326653306,286.0917068465007,658.8213092852372
69,0.6505070140280561,287.8728992906774,658.1828502757148
70,0.6588476953907816,289.59835204028803,657.3537999528469
71,0.667188376753507,291.25144378351814,656.3288439624346
72,0.6755290581162324,292.8915281931849,654.8420324606433
73,0.6838697394789579,294.61105947788894,654.2026818342567
74,0.6922104208416834,298.44845733553814,653.994739478958
75,0.7005511022044087,307.2897875408448,653.5740207688103
76,0.7088917835671342,309.0333448969526,653.1
77,0.7172324649298597,310.76606681985135,653.0520708082832
78,0.7255731462925852,312.41590942176373,652.5065094836137
79,0.7339138276553105,313.98652743984655,651.3654168799359
80,0.742254509018036,315.5073875054536,650.1555793849604
81,0.7505951903807615,316.88851574948234,648.8666512364334
82,0.758935871743487,318.2797412508442,648.0107300107461
83,0.7672765531062125,319.6372414253908,647.0992636701975
84,0.7756172344689378,321.03230215343933,646.2995640019535
85,0.7839579158316633,322.47780106461556,645.7185804269604
86,0.7922985971943888,323.8949914633832,645.2863704551961
87,0.8006392785571143,327.83089189981627,644.4992323943953
88,0.8089799599198396,329.06514293393343,642.7636123696669
89,0.8173206412825651,330.24498671239127,641.0975070875298
90,0.8256613226452906,331.32270279981844,639.5198734839953
91,0.834002004008016,335.8918067014884,638.3393079997151
92,0.8423426853707414,336.93672566664833,637.7980001298142
93,0.8506833667334669,340.75073527942203,637.2453955027851
94,0.8590240480961924,341.7963718864817,636.5847177060889
95,0.8673647294589178,342.83371171037123,635.6893218014977
96,0.8757054108216433,343.87120924589186,635.46
97,0.8840460921843687,347.01849563525184,635.46
98,0.8923867735470942,347.97639649266426,635.46
99,0.9007274549098196,348.92807284682584,635.46
100,0.9090681362725451,349.88947969811323,635.2135500150098
101,0.9174088176352705,350.85015391572887,634.6817049483583
102,0.925749498997996,351.712461866324,634.0825281331895
103,0.9340901803607214,352.5528160247901,633.7044951441344
104,0.9424308617234469,358.2883827745315,633.539646565859
105,0.9507715430861723,359.1418584043486,633.23
106,0.9591122244488978,359.9702972271181,633.23
107,0.9674529058116232,360.7763511408994,633.2123869962146
108,0.9757935871743487,364.57422580356115,632.8880271654419
109,0.9841342685370741,367.3960850453383,632.3874127375631
110,0.9924749498997996,370.8913915570657,632.162632049814
111,1.0008156312625252,371.5477692050938,631.7543161322645
112,1.0091563126252505,372.22537255492824,631.44
113,1.017496993987976,372.9439291069934,631.44
114,1.0258376753507015,376.1387698488529,631.2779516175208
115,1.0341783567134268,376.8811090797943,630.1250515316347
116,1.0425190380761524,377.66145450536845,629.800631262525
117,1.0508597194388778,378.41472619982517,629.5295591182365
118,1.0592004008016032,381.26908113861066,629.4322922768614
119,1.0675410821643287,381.9712882461449,628.7584551889641
120,1.0758817635270541,385.12939340185176,628.1240999582631
121,1.0842224448897795,385.7600577122675,627.4525852659253
122,1.092563126252505,388.44903674900206,626.3829040776997
123,1.1009038076152304,389.0492444460849,625.7844090158338
124,1.1092444889779558,389.6404382946568,625.4377783017014
125,1.1175851703406814,393.08233566962633,625.136815984911
126,1.1259258517034068,393.70371228077636,624.2024343718722
127,1.1342665330661323,394.3025742781136,623.2193319653661
128,1.1426072144288577,394.84118478419737,622.7532928696307
129,1.150947895791583,396.0169829746303,622.2375611829721
130,1.1592885771543087,396.4927811650632,621.8149462561487
131,1.167629258517034,396.9685793554963,621.7214295257181
132,1.1759699398797596,397.444377545929,621.65
133,1.184310621242485,397.9678024309259,621.5844689378758
134,1.1926513026052104,398.48125832874547,620.9125171031719
135,1.200991983967936,398.9947142265653,620.0992508004515
136,1.2093326653306613,400.90817012438487,619.9311581784258
137,1.2176733466933867,407.02162602220466,619.801124749499
138,1.2260140280561123,407.5350819200243,619.6447369739478
139,1.2343547094188376,407.99488095281333,619.5285265769635
140,1.2426953907815632,408.4146395538285,619.4490915163661
141,1.2510360721442886,408.8279886546207,619.37
142,1.259376753507014,409.8977374640118,619.37
143,1.2677174348697395,410.19297120019945,618.7093837675351
144,1.276058116232465,410.4730821674846,618.1994439905101
145,1.2843987975951905,410.75319313476984,617.494693012135
146,1.2927394789579159,413.1333041020551,616.8618353373414
147,1.3010801603206412,416.91337086328116,616.3858460896838
148,1.3094208416833668,419.3300231631908,615.7796974876669
149,1.3177615230460922,419.62861851157163,615.1775521699966
150,1.3261022044088175,422.69728213873555,614.8638373211069
151,1.3344428857715431,423.0042108831051,614.2818226287457
152,1.3427835671342685,425.4074434420003,613.387347491681
153,1.351124248496994,425.803534845199,612.8127375050854
154,1.3594649298597195,426.25039901168276,612.68941356397
155,1.3678056112224448,431.5915594164583,612.6411254087121
156,1.3761462925851704,432.0824823449973,612.5242981200496
