,times,primals,duals
0,0.072,0.0,690.91
1,0.07684969939879759,0.16473467773030306,690.91
2,0.08169939879759519,0.9223490167656867,690.91
3,0.08654909819639278,2.1774389641320893,690.91
4,0.09139879759519037,3.884652515170779,690.91
5,0.09624849699398796,5.794539120642106,690.91
6,0.10109819639278556,7.755304447335971,690.91
7,0.10594789579158316,9.728352673161439,690.91
8,0.11079759519038075,11.725868512374596,690.91
9,0.11564729458917834,13.723564021271937,690.91
10,0.12049699398797595,15.721259530169295,690.91
11,0.12534669338677354,17.718955039066646,690.91
12,0.13019639278557113,19.716650547964004,690.91
13,0.13504609218436872,21.71434605686134,690.91
14,0.13989579158316634,23.712041565758714,690.91
15,0.14474549098196393,25.709737074656054,690.91
16,0.14959519038076152,27.707432583553413,690.91
17,0.1544448897795591,29.70512809245075,690.91
18,0.1592945891783567,31.702823601348115,690.91
19,0.1641442885771543,33.70051911024544,690.91
20,0.1689939879759519,35.69821461914279,690.91
21,0.17384368737474948,37.69591012804015,690.91
22,0.17869338677354707,39.693605636937484,690.91
23,0.18354308617234466,41.69130114583485,690.91
24,0.18839278557114225,43.68899665473222,690.91
25,0.19324248496993984,45.68669216362955,690.91
26,0.19809218436873743,47.6843876725269,690.91
27,0.20294188376753503,49.65315582633083,690.7864255784297
28,0.20779158316633267,51.584203455118455,690.4778083439606
29,0.21264128256513026,53.49000920984814,690.21
30,0.21749098196392785,55.364313607094466,690.1916997631628
31,0.22234068136272545,57.2047031200419,690.0109382401165
32,0.22719038076152304,59.0350712831,689.7836311258882
33,0.23204008016032063,60.81963384904714,689.1967252940224
34,0.23688977955911822,62.52704683776089,687.6454954374839
35,0.2417394789579158,64.09712345686775,685.6887007348029
36,0.2465891783567134,65.66594582901463,684.5621260167394
37,0.251438877755511,67.16952740302204,683.6724759322568
38,0.2562885771543086,68.56955774423697,682.8993441115744
39,0.2611382765531062,69.79365957430666,681.2168154920635
40,0.26598797595190377,70.85293929040122,678.8102371995996
41,0.27083767535070136,71.85514987948612,676.2237280197197
42,0.27568737474949895,72.76635076861146,674.4656784443868
43,0.28053707414829654,78.96483906489632,673.032133824759
44,0.2853867735470942,79.72854375909056,671.5901046643999
45,0.2902364729458918,80.41382104493492,669.8895790157261
46,0.29508617234468937,92.89206999254206,668.3158023774822
47,0.29993587174348696,93.46456557254797,667.6483239205685
48,0.30478557114228455,93.98342601311816,667.0592831817481
49,0.30963527054108214,99.67622112640976,666.4246228354145
50,0.31448496993987973,104.58307659915533,665.8256479625919
51,0.3193346693386773,105.0199320719009,665.4821275885104
52,0.3241843687374749,105.44366258227538,665.020987359334
53,0.3290340681362725,105.8513782303071,664.4812424849698
54,0.3338837675350701,111.73909387833892,664.2201048250348
55,0.3387334669338677,112.14680952637067,664.0925873970161
56,0.34358316633266534,112.55452517440246,663.9039879759518
57,0.3484328657314629,112.9622408224342,663.7153885548876
58,0.3532825651302605,113.3471595458182,663.5002217132678
59,0.3581322645290581,113.72905930351415,663.3329745204694
60,0.3629819639278557,114.11095906121012,663.2325164614944
61,0.3678316633266533,114.49285881890606,663.1214863059452
62,0.3726813627254509,119.74475857660205,662.8045190380761
63,0.3775310621242485,120.12665833429801,662.2434101536405
64,0.38238076152304606,120.50855809199398,661.5056781889571
65,0.38723046092184366,120.89558477019759,660.2852493977398
66,0.39208016032064125,121.29769160872189,659.0341383246149
67,0.39692985971943884,121.7195891077038,658.0363383456445
68,0.40177955911823643,122.14611889284069,656.8567935576939
69,0.406629258517034,122.55656224109252,655.3807155071399
70,0.4114789579158316,122.97297551073495,654.4553360791549
71,0.4163286573146292,133.93649848816503,653.2879142847703
72,0.4211783567134268,134.2830013376236,652.0680749280515
73,0.42602805611222444,139.88231395075363,650.8887680598555
74,0.43087775551102203,144.68191741579295,649.5466088342837
75,0.4357274549098196,145.03825701188268,647.8844207900528
76,0.4405771543086172,145.41038331255442,646.3169802019607
77,0.4454268537074148,145.7825096132262,645.2061259782665
78,0.4502765531062124,151.5146359138979,644.5735422535893
79,0.45512625250501,151.8748688626484,644.0400893005107
80,0.4599759519038076,152.22854521995515,643.3684593923896
81,0.46482565130260517,152.56557662817093,642.4999788264312
82,0.46967535070140276,152.85217378873548,641.5930302805099
83,0.47452505010020035,153.14682052278934,641.0253400611965
84,0.47937474949899794,153.4366378062754,640.440160392396
85,0.48422444889779553,158.20772479601928,639.4498787076416
86,0.4890741482965931,158.49049595199966,638.1463921169927
87,0.4939238476953907,158.7788653052091,636.8031456511909
88,0.49877354709418836,159.064937131876,635.0606800762673
89,0.503623246492986,159.34908705305787,633.8370008573953
90,0.5084729458917835,159.62278994675933,633.4449375687966
91,0.5133226452905811,164.5189783343243,633.0980767221187
92,0.5181723446893787,164.77282812803492,632.8839722973756
93,0.5230220440881763,165.01926920045685,632.7810977510577
94,0.5278717434869739,165.28219863421677,632.4708253544126
95,0.5327214428857715,165.54149490236495,632.1035055295778
96,0.537571142284569,170.28748301943872,631.7023203626505
97,0.5424208416833667,175.76908331324697,631.3216774591965
98,0.5472705410821642,176.03068360705515,630.8767434735781
99,0.5521202404809619,182.24228390086344,630.3222470952006
100,0.5569699398797594,182.48231639240043,629.5812595645838
101,0.561819639278557,182.67442108527052,628.5562378291938
102,0.5666693386773546,182.84517558385178,627.969759316613
103,0.5715190380761522,183.01593008243296,627.5191598581779
104,0.5763687374749498,183.18668458101416,627.3653753661168
105,0.5812184368737474,192.7674390795954,627.1690781563126
106,0.586068136272545,192.93819357817657,626.876918599103
107,0.5909178356713426,193.1089480767578,626.5202210770748
